ride_id,t_start,t_end,label,mean_x,mean_y,mean_z,std_x,std_y,std_z,max_x,max_y,max_z,min_x,min_y,min_z,jerk_mean,jerk_std,mag_mean,mag_std,mag_max
3,1771109325464,1771109328533,0,-0.01750586243967215,0.018584823608398426,0.1616568386554718,0.28357873753447527,0.3888013375555626,0.7588214504898022,0.545535147190094,0.8796224594116211,1.594611883163452,-0.492966890335083,-0.7264738082885742,-1.4545836448669434,10.648164730045346,5.424208208691203,0.8268289489061006,0.35760544913157916,1.735727325898298
3,1771109326531,1771109329600,0,-0.016522061700622242,0.04429585138956705,-0.06774174571037292,0.2893782717999733,0.3936816675586493,0.6848381447905222,0.6189684271812439,0.8796224594116211,1.0816454887390137,-0.492966890335083,-0.7264738082885742,-1.4545836448669434,11.251750007493335,5.503445936207752,0.7795888960428207,0.29337967321911995,1.4832276429333004
3,1771109327591,1771109330676,0,0.016454903595149523,-0.023301919301350924,0.05843677520751953,0.3500803095902591,0.40842806329358716,0.7153492982787453,0.6189684271812439,0.8796224594116211,1.084775447845459,-0.6750902533531189,-0.9643306732177734,-1.4545836448669434,12.346895531912105,4.894614551118649,0.8365921630898947,0.2853914427804879,1.4832276429333004
3,1771109328641,1771109331744,0,0.11538404654711484,-0.008919461568196617,0.14000303347905477,0.4118755071439096,0.35742692469675524,0.6160752281331758,0.9563507437705994,0.5821437835693359,1.1657416820526123,-0.6750902533531189,-0.9643306732177734,-0.974451780319214,11.023741452095285,3.784517564864897,0.7803112618522241,0.2849456234599348,1.302947903116602
3,1771109329706,1771109332841,0,0.08347119645526012,0.02571172714233398,0.25869396726290383,0.437153778975241,0.34665685783158,0.6571785584468255,0.9563507437705994,0.5821437835693359,1.9539825916290283,-0.6792815923690796,-0.9643306732177734,-0.974451780319214,10.837412804623238,3.2446138355305028,0.8007183472439487,0.39625926269668715,1.9549408543770133
3,1771109330785,1771109333896,0,0.14497443909446397,0.09622154235839844,0.3488954941431681,0.4009068321632464,0.28533482034045216,0.7801047001739148,0.9563507437705994,0.5901021957397461,2.168075561523437,-0.6792815923690796,-0.4423608779907226,-0.9451881051063538,11.15532676531423,3.8124142301648676,0.879784145190481,0.45523715102379636,2.175292559806218
3,1771109331850,1771109334964,0,0.09603185479839643,0.11404813130696614,0.2823323408762614,0.35235279174748296,0.3065355978032709,0.8819727567686823,0.8034247756004333,0.7818164825439453,2.168075561523437,-0.6792815923690796,-0.4423608779907226,-1.3163816928863523,11.269276531526247,4.248718269153935,0.9246234707790586,0.46587496927042,2.175292559806218
3,1771109332929,1771109336032,0,0.08543499484658242,0.05726467768351237,0.20421156684557598,0.30516359895079054,0.3758162017055018,0.854235250774185,0.663133978843689,0.7922658920288086,2.168075561523437,-0.443065881729126,-0.5908107757568359,-1.3163816928863523,11.454880322822364,4.739225645423718,0.9047484928327,0.41396576180782285,2.175292559806218
3,1771109334005,1771109337091,0,0.056950647632280985,0.05730123519897461,0.18992148637771605,0.318694378423464,0.3944023398795999,0.7854784810671354,0.7352617979049683,0.7922658920288086,1.663958191871643,-0.6384425163269043,-0.5908107757568359,-1.3163816928863523,11.233781978590704,6.119631489124342,0.8320569600109483,0.4494104478801647,1.8505834344274463
3,1771109335072,1771109338172,0,0.02493036364515622,0.023260911305745445,0.24196040630340576,0.2824791878319174,0.35553398900315863,0.700958533440257,0.7352617979049683,0.7922658920288086,1.663958191871643,-0.6384425163269043,-0.5908107757568359,-0.943734645843506,10.894265631628668,5.7945057838289165,0.7417280611363182,0.4360923224563591,1.8505834344274463
3,1771109336165,1771109339206,0,0.038448911656936,0.06505441665649414,0.08513548771540323,0.3015444936392941,0.3020959039564044,0.691958588592002,0.7352617979049683,0.6821861267089844,1.663958191871643,-0.6384425163269043,-0.4767971038818359,-1.116431474685669,10.262090606026735,5.624960208801049,0.6983689816927157,0.412147857128634,1.8505834344274463
